id	term	GO_category_v1	GO_category_v2	RI_v1	RI_v2
P41234	GO:0060049	P	P	1	0.9999991738023984
P41234	GO:0006684	P	P	1	0.9999991738023984
P41234	GO:2000008	P	P	1	0.9999991738023984
P41234	GO:1904375	P	P	1	0.9999991738023984
Q3TDD9	GO:0005769	C	C	1	0.867206467
Q6P5F9	GO:0010824	P	P	1	0.9999993327774864
Q6P5F9	GO:0006611	P	P	1	0.9999993327774864
Q6P5F9	GO:0005049	F	F	1	0.9999993327774864
Q6P5F9	GO:0034504	P	P	1	0.9999993327774864
Q6P5F9	GO:0005634	C	C	1	0.9999993327774864
Q6P5F9	GO:0046825	P	P	1	0.9999993327774864
Q64385	GO:0004921	F	F	1	0.9999990041153858
Q64385	GO:0001890	P	P	1	0.9999990041153858
Q64385	GO:0060135	P	P	1	0.9999990041153858
Q64385	GO:0019970	F	F	1	0.9999990041153858
Q64385	GO:0008284	P	P	1	0.9999990041153858
Q64385	GO:0001779	P	P	1	0.9999990041153858
Q64385	GO:0046697	P	P	1	0.9999990041153858
Q3T9Z9	GO:0005654	C	C	1	0.7046946083749305
Q3T9Z9	GO:0005829	C	C	1	0.7046946083749305
Q8BMD8	GO:0005739	C	C	1	0.999999309416938
Q8R3I3	GO:0017119	C	C	1	0.8301937121704948
Q8R3I3	GO:0070085	P	P	1	0.8301937121704948
Q8R3I3	GO:0000301	P	P	1	0.8301937121704948
Q8R3I3	GO:0000139	C	C	1	0.8301937121704948
Q8R3I3	GO:0007030	P	P	1	0.8301937121704948
P17156	GO:0051087	F	F	1	0.9999992112434908
P17156	GO:0048156	F	F	1	0.9999992112434908
O35426	GO:0000978	F	F	0.98	0.9999956689898644
O35426	GO:0031648	P	P	0.98	0.9999956689898644
O35426	GO:1990418	P	P	0.98	0.9999956689898644
O35426	GO:0005634	C	C	0.98	0.9999956689898644
O35426	GO:0006366	P	P	0.98	0.9999956689898644
O35426	GO:0070059	P	P	0.98	0.9999956689898644
O35426	GO:2000347	P	P	0.98	0.9999956689898644
O35426	GO:0031017	P	P	0.98	0.9999956689898644
O35426	GO:0042632	P	P	0.98	0.9999956689898644
O35426	GO:0006511	P	P	0.98	0.9999956689898644
O35426	GO:0060612	P	P	0.98	0.9999956689898644
O35426	GO:0042149	P	P	0.98	0.9999956689898644
O35426	GO:1990830	P	P	0.98	0.9999956689898644
O35426	GO:0001889	P	P	0.98	0.9999956689898644
O35426	GO:0055089	P	P	0.98	0.9999956689898644
O35426	GO:0005737	C	C	0.98	0.9999956689898644
O35426	GO:0030968	P	P	0.98	0.9999956689898644
O35426	GO:0060691	P	P	0.98	0.9999956689898644
O35426	GO:0045600	P	P	0.98	0.9999956689898644
O35426	GO:0071353	P	P	0.98	0.9999956689898644
O35426	GO:0002639	P	P	0.98	0.9999956689898644
O35426	GO:1903489	P	P	0.98	0.9999956689898644
O35426	GO:0001525	P	P	0.98	0.9999956689898644
O35426	GO:0071230	P	P	0.98	0.9999956689898644
O35426	GO:0035356	P	P	0.98	0.9999956689898644
O35426	GO:0001935	P	P	0.98	0.9999956689898644
O35426	GO:0071222	P	P	0.98	0.9999956689898644
O35426	GO:0000981	F	F	0.98	0.9999956689898644
Q99M08	GO:0005789	C	C	1	0.999991594
P06801	GO:0004473	F	F	1	0.9999991062081416
Q80SU3	GO:0005737	C	C	1	0.999998540976596
B1AVZ0	GO:0005654	C	C	1	0.6730567274809385
Q9JIL2	GO:0060326	P	P	1	0.470616656
Q9JIL2	GO:0001954	P	P	1	0.470616656
Q9JIL2	GO:1903237	P	P	1	0.470616656
Q9JIL2	GO:0008009	F	F	1	0.470616656
Q8CCP0	GO:0140708	P	P	1	0.9999988761023988
Q8CCP0	GO:1990116	P	P	1	0.9999988761023988
A2AQW0	GO:0004709	F	F	1	0.8346889394979037
O54836	GO:0030308	P	P	1	0.9999975194758988
Q8K1F9	GO:0005903	C	C	1	0.9999992238723724
Q8K1F9	GO:0005783	C	C	1	0.9999992238723724
Q8K1F9	GO:0002089	P	P	1	0.9999992238723724
Q9QUJ7	GO:0060136	P	P	1	0.9999993183542492
Q9QUJ7	GO:0005739	C	C	1	0.9999993183542492
Q9QUJ7	GO:0019217	P	P	1	0.9999993183542492
Q9QUJ7	GO:0030182	P	P	1	0.9999993183542492
Q1LZI2	GO:0015888	P	P	1	0.8674289179305278
Q9JKL1	GO:0060976	P	P	1	0.999998878
Q9JKL1	GO:0007623	P	P	1	0.999998878
Q6ZQI3	GO:0008250	C	C	1	0.7849483992680664
Q6ZQI3	GO:0005789	C	C	1	0.7849483992680664
Q6ZQI3	GO:0006487	P	P	1	0.7849483992680664
Q6ZQI3	GO:0019899	F	F	1	0.7849483992680664
Q8VHE0	GO:0001889	P	P	1	0.9999993427012568
Q8VHE0	GO:0006620	P	P	1	0.9999993427012568
Q8VHE0	GO:0006614	P	P	1	0.9999993427012568
Q811P0	GO:0015187	F	F	1	0.5828460502815809
Q811P0	GO:0035524	P	P	1	0.5828460502815809
Q9JJG9	GO:0005743	C	C	1	0.9999990869846244
Q9JJG9	GO:0005739	C	C	1	0.9999990869846244
Q99L90	GO:0045739	P	P	1	0.999999211
Q99L90	GO:0000723	P	P	1	0.999999211
Q99L90	GO:1904507	P	P	1	0.999999211
Q99L90	GO:0045995	P	P	1	0.999999211
Q8BZM1	GO:0072359	P	P	1	0.9999990693905018
Q8BZM1	GO:0001843	P	P	1	0.9999990693905018
Q3TLS3	GO:0080048	F	F	1	0.7517644690648467
Q3TLS3	GO:0006006	P	P	1	0.7517644690648467
P22777	GO:0004867	F	F	1	0.9999986976622056
P22777	GO:0001890	P	P	1	0.9999986976622056
P22777	GO:0061044	P	P	1	0.9999986976622056
P22777	GO:0071560	P	P	1	0.9999986976622056
P22777	GO:0050829	P	P	1	0.9999986976622056
P22777	GO:0010757	P	P	1	0.9999986976622056
P22777	GO:0045766	P	P	1	0.9999986976622056
Q9CR25	GO:0017183	P	P	1	0.7218715026222783
Q9CR25	GO:0090560	F	F	1	0.7218715026222783
Q9Z2C9	GO:0046856	P	P	1	0.9999992869007186
Q9Z2C9	GO:0016020	C	C	1	0.9999992869007186
Q9Z2C9	GO:0005829	C	C	1	0.9999992869007186
Q9Z2C9	GO:0016312	F	F	1	0.9999992869007186
Q8VDN2	GO:0030315	C	C	1	0.9999993289495746
Q8VDN2	GO:0005391	F	F	1	0.9999993289495746
Q8VDN2	GO:0002026	P	P	1	0.9999993289495746
Q8VDN2	GO:0016324	C	C	1	0.9999993289495746
Q8VDN2	GO:0042383	C	C	1	0.9999993289495746
Q8VDN2	GO:0045822	P	P	1	0.9999993289495746
Q8VDN2	GO:0014069	C	C	1	0.9999993289495746
Q8VDN2	GO:0016323	C	C	1	0.9999993289495746
Q8VDN2	GO:0016791	F	F	1	0.9999993289495746
Q8VDN2	GO:0045989	P	P	1	0.9999993289495746
Q8VDN2	GO:0009410	P	P	1	0.9999993289495746
Q8VDN2	GO:0045823	P	P	1	0.9999993289495746
Q8VDN2	GO:0031947	P	P	1	0.9999993289495746
Q8VDN2	GO:0008217	P	P	1	0.9999993289495746
A4FUQ5	GO:0004982	F	F	1	0.9999975822178224
A2AL36	GO:0048471	C	C	1	0.9999992709015664
A2AL36	GO:0072687	C	C	1	0.9999992709015664
A2AL36	GO:0035904	P	P	1	0.9999992709015664
A2AL36	GO:0048132	P	P	1	0.9999992709015664
A2AL36	GO:0097431	C	C	1	0.9999992709015664
A2AL36	GO:0060976	P	P	1	0.9999992709015664
A2AL36	GO:0090619	C	C	1	0.9999992709015664
A2AL36	GO:0001822	P	P	1	0.9999992709015664
A2AL36	GO:0003281	P	P	1	0.9999992709015664
Q9QXV9	GO:0001759	P	P	1	0.999997789
Q9QXV9	GO:0008285	P	P	1	0.999997789
Q9QXV9	GO:0001656	P	P	1	0.999997789
Q9QXV9	GO:0030512	P	P	1	0.999997789
Q9QXV9	GO:0046580	P	P	1	0.999997789
Q9QXV9	GO:0051387	P	P	1	0.999997789
Q9QXV9	GO:0070373	P	P	1	0.999997789
Q9QXV9	GO:0060449	P	P	1	0.999997789
Q9QXV9	GO:0001657	P	P	1	0.999997789
Q9QXV9	GO:1902747	P	P	1	0.999997789
Q9QXV9	GO:0000132	P	P	1	0.999997789
Q9QXV9	GO:0010719	P	P	1	0.999997789
Q9QXV9	GO:0040037	P	P	1	0.999997789
Q3U285	GO:0006357	P	P	1	0.999999149
Q3U285	GO:0006366	P	P	1	0.999999149
Q5DTH5	GO:0009952	P	P	1	0.9999992224344428
Q5DTH5	GO:0060023	P	P	1	0.9999992224344428
Q5DTH5	GO:0042474	P	P	1	0.9999992224344428
Q8BK84	GO:0042593	P	P	1	0.9999958296855144
Q8BK84	GO:0042692	P	P	1	0.9999958296855144
Q8BK84	GO:0005634	C	C	1	0.9999958296855144
Q8BK84	GO:0070373	P	P	1	0.9999958296855144
Q8BK84	GO:0033549	F	F	1	0.9999958296855144
Q8BK84	GO:0005737	C	C	1	0.9999958296855144
Q9CQK8	GO:0032355	P	P	1	0.9999894204881752
Q9CQK8	GO:0008360	P	P	0.5	0.9999894204881752
Q9CQK8	GO:0005200	F	F	0.5	0.9999894204881752
Q9CQK8	GO:0048874	P	P	0.5	0.9999894204881752
Q9CQK8	GO:0030141	C	C	1	0.9999894204881752
Q9CQK8	GO:0005576	C	C	1	0.9999894204881752
Q9CQK8	GO:0005634	C	C	0.5	0.9999894204881752
Q9CQK8	GO:0050830	P	P	1	0.9999894204881752
Q9CQK8	GO:0019731	P	P	0.5	0.9999894204881752
Q9CQK8	GO:0005737	C	C	0.5	0.9999894204881752
Q8CBW3	GO:0031209	C	C	1	0.9999992479738056
Q8CBW3	GO:0072673	P	P	1	0.9999992479738056
Q8CBW3	GO:0031252	C	C	1	0.9999992479738056
Q8CBW3	GO:0030296	F	F	1	0.9999992479738056
Q8CBW3	GO:0030027	C	C	1	0.9999992479738056
Q8CBW3	GO:0035591	F	F	1	0.9999992479738056
Q8CBW3	GO:0001756	P	P	1	0.9999992479738056
Q8CBW3	GO:0043005	C	C	1	0.9999992479738056
Q8CBW3	GO:0048813	P	P	1	0.9999992479738056
Q8CBW3	GO:0035855	P	P	1	0.9999992479738056
Q9DBU3	GO:0030490	P	P	1	0.911618636
Q9DBU3	GO:0045089	P	P	1	0.911618636
Q9DBU3	GO:0071359	P	P	1	0.911618636
Q9DBU3	GO:0004674	F	F	1	0.911618636
Q9DBU3	GO:0030688	C	C	1	0.911618636
Q9DBU3	GO:0031333	P	P	1	0.911618636
Q9DBU3	GO:1990786	P	P	1	0.911618636
Q9DBU3	GO:0098586	P	P	1	0.911618636
Q9DBU3	GO:0039534	P	P	1	0.911618636
Q9DBU3	GO:0032728	P	P	1	0.911618636
Q9DBU3	GO:0043124	P	P	1	0.911618636
Q9DBU3	GO:0089720	F	F	1	0.911618636
Q8K284	GO:1990904	C	C	1	0.9999992054541283
O88587	GO:0016206	F	F	1	0.9999968718637572
O88587	GO:0005829	C	C	1	0.9999968718637572
O88587	GO:0007612	P	P	1	0.9999968718637572
O88587	GO:0016036	P	P	1	0.9999968718637572
O88587	GO:0042420	P	P	1	0.9999968718637572
P53798	GO:0004310	F	F	1	0.8586142821336443
P53798	GO:0005789	C	C	1	0.8586142821336443
P53798	GO:0045338	P	P	1	0.8586142821336443
P53798	GO:0006695	P	P	1	0.8586142821336443
Q99JH7	GO:0050806	P	P	1	0.9999992605626428
Q99JH7	GO:0001558	P	P	1	0.9999992605626428
Q99JH7	GO:1905606	P	P	1	0.9999992605626428
Q99JH7	GO:0045211	C	C	1	0.9999992605626428
Q99JH7	GO:0005789	C	C	1	0.9999992605626428
Q99JH7	GO:0009986	C	C	1	0.9999992605626428
Q99JH7	GO:0098982	C	C	1	0.9999992605626428
Q99JH7	GO:0098978	C	C	1	0.9999992605626428
Q99JH7	GO:0005783	C	C	1	0.9999992605626428
Q99JH7	GO:0032991	C	C	1	0.9999992605626428
Q99JH7	GO:0014069	C	C	1	0.9999992605626428
Q99JH7	GO:0051932	P	P	1	0.9999992605626428
Q99JH7	GO:0035249	P	P	1	0.9999992605626428
Q99JH7	GO:1902474	P	P	1	0.9999992605626428
P11881	GO:0010976	P	P	1	0.9999992566773184
P11881	GO:0098982	C	C	1	0.9999992566773184
P11881	GO:2000347	P	P	1	0.9999992566773184
P11881	GO:0044877	F	F	1	0.9999992566773184
P11881	GO:0051928	P	P	1	0.9999992566773184
P11881	GO:0097060	C	C	1	0.9999992566773184
P11881	GO:0005635	C	C	1	0.9999992566773184
P11881	GO:0030868	C	C	1	0.9999992566773184
P11881	GO:0098794	C	C	1	0.9999992566773184
P11881	GO:0007204	P	P	1	0.9999992566773184
P11881	GO:0042802	F	F	1	0.9999992566773184
P11881	GO:0016529	C	C	1	0.9999992566773184
P11881	GO:0097421	P	P	1	0.9999992566773184
P11881	GO:0019903	F	F	1	0.9999992566773184
P11881	GO:0098793	C	C	1	0.9999992566773184
P11881	GO:0071320	P	P	1	0.9999992566773184
P11881	GO:0048471	C	C	1	0.9999992566773184
P11881	GO:0030425	C	C	1	0.9999992566773184
P11881	GO:0043065	P	P	1	0.9999992566773184
P11881	GO:0051209	P	P	1	0.9999992566773184
P11881	GO:0043025	C	C	1	0.9999992566773184
P11881	GO:0044325	F	F	1	0.9999992566773184
Q05144	GO:0007186	P	P	1	0.9999936786863548
Q05144	GO:0006935	P	P	1	0.9999936786863548
Q05144	GO:0043304	P	P	1	0.9999936786863548
Q05144	GO:0060753	P	P	1	0.9999936786863548
Q05144	GO:0003924	F	F	1	0.9999936786863548
Q05144	GO:0005635	C	C	1	0.9999936786863548
Q05144	GO:0042129	P	P	1	0.9999936786863548
Q05144	GO:0019887	F	F	1	0.9999936786863548
Q05144	GO:0010592	P	P	1	0.9999936786863548
Q05144	GO:0090023	P	P	1	0.9999936786863548
Q05144	GO:0030031	P	P	1	0.9999936786863548
Q05144	GO:0030036	P	P	1	0.9999936786863548
Q9D187	GO:0005654	C	C	1	0.7621138917598476
Q9D187	GO:0097361	C	C	1	0.7621138917598476
Q9D187	GO:0007059	P	P	1	0.7621138917598476
Q9D187	GO:0071817	C	C	1	0.7621138917598476
Q9D187	GO:0016226	P	P	1	0.7621138917598476
Q9D187	GO:0005829	C	C	1	0.7621138917598476
Q9D187	GO:0005819	C	C	1	0.7621138917598476
Q9D187	GO:0005634	C	C	1	0.7621138917598476
Q9D187	GO:0005737	C	C	1	0.7621138917598476
Q8R3P9	GO:0031625	F	F	1	0.9999988051599336
Q8R3P9	GO:0005813	C	C	1	0.9999988051599336
Q8R3P9	GO:0005737	C	C	1	0.9999988051599336
Q8R3P9	GO:0042405	C	C	1	0.9999988051599336
Q8R3P9	GO:0000786	C	C	1	0.9999988051599336
Q8R3P9	GO:0005634	C	C	1	0.9999988051599336
Q9Z1E3	GO:0070427	P	P	1	0.9999979153555192
Q9Z1E3	GO:0005737	C	C	1	0.9999979153555192
Q9Z1E3	GO:0034142	P	P	1	0.9999979153555192
Q9Z1E3	GO:0045638	P	P	1	0.9999979153555192
Q9Z1E3	GO:0005829	C	C	1	0.9999979153555192
Q9Z1E3	GO:0071356	P	P	1	0.9999979153555192
Q9Z1E3	GO:0032495	P	P	1	0.9999979153555192
Q9Z1E3	GO:0043330	P	P	1	0.9999979153555192
Q9Z1E3	GO:0070431	P	P	1	0.9999979153555192
Q9Z1E3	GO:0031663	P	P	1	0.9999979153555192
Q9Z1E3	GO:0032496	P	P	1	0.9999979153555192
Q9Z1E3	GO:0005634	C	C	1	0.9999979153555192
Q9Z1E3	GO:0045746	P	P	1	0.9999979153555192
Q9Z1E3	GO:0035994	P	P	1	0.9999979153555192
Q9Z1E3	GO:0006606	P	P	1	0.9999979153555192
Q9Z1E3	GO:0042127	P	P	1	0.9999979153555192
O08992	GO:0008284	P	P	1	0.9999970764779524
O08992	GO:0005895	C	C	1	0.9999970764779524
O08992	GO:0007265	P	P	1	0.9999970764779524
O08992	GO:0030307	P	P	1	0.9999970764779524
O08992	GO:0030335	P	P	1	0.9999970764779524
O08992	GO:0005137	F	F	1	0.9999970764779524
G3UXB3	GO:0006629	P	P	1	0.9999988745961002
G3UXB3	GO:0043467	P	P	1	0.9999988745961002
G3UXB3	GO:0050877	P	P	1	0.9999988745961002
G3UXB3	GO:0010906	P	P	1	0.9999988745961002
O70324	GO:0015349	F	F	1	0.9999993127061814
O70324	GO:0070460	P	P	1	0.9999993127061814
O70324	GO:0070327	P	P	1	0.9999993127061814
O70324	GO:0006590	P	P	1	0.9999993127061814
O70324	GO:0016324	C	C	1	0.9999993127061814
P30658	GO:0000792	C	C	1	0.9999991666976414
P30658	GO:0003682	F	F	1	0.9999991666976414
P30658	GO:0035064	F	F	1	0.9999991666976414
P30658	GO:0005634	C	C	1	0.9999991666976414
P30658	GO:0000122	P	P	1	0.9999991666976414
P30658	GO:0000791	C	C	1	0.9999991666976414
P34984	GO:1990023	C	C	1	0.6033170515012839
P34984	GO:0090543	C	C	1	0.6033170515012839
P34984	GO:0097431	C	C	1	0.6033170515012839
P34984	GO:0055037	C	C	1	0.6033170515012839
P34984	GO:0032154	C	C	1	0.6033170515012839
Q6PFX8	GO:0072590	F	F	1	0.999998663
Q6PFX8	GO:0005737	C	C	1	0.999998663
P51675	GO:0006954	P	P	1	0.9999983255134332
P51675	GO:0030099	P	P	1	0.9999983255134332
P51675	GO:0045824	P	P	1	0.9999983255134332
P51675	GO:0016493	F	F	1	0.9999983255134332
P51675	GO:0030595	P	P	1	0.9999983255134332
Q80V23	GO:0005634	C	C	1	0.9999945218924596
Q9WTR6	GO:0007420	P	P	1	0.9999993341843442
Q9WTR6	GO:0140206	P	P	1	0.9999993341843442
Q9WTR6	GO:0051775	P	P	1	0.9999993341843442
Q9WTR6	GO:0098712	P	P	1	0.9999993341843442
Q9WTR6	GO:0034599	P	P	1	0.9999993341843442
Q9WTR6	GO:0050804	P	P	1	0.9999993341843442
Q9WTR6	GO:0050807	P	P	1	0.9999993341843442
Q9WTR6	GO:0014070	P	P	1	0.9999993341843442
Q9WTR6	GO:0006749	P	P	1	0.9999993341843442
Q9WTR6	GO:0030534	P	P	1	0.9999993341843442
Q9WTR6	GO:0048286	P	P	1	0.9999993341843442
Q9WTR6	GO:0034775	P	P	1	0.9999993341843442
Q9WTR6	GO:0060173	P	P	1	0.9999993341843442
Q9WTR6	GO:0031526	C	C	1	0.9999993341843442
Q9WTR6	GO:1901494	P	P	1	0.9999993341843442
Q9WTR6	GO:1903786	P	P	1	0.9999993341843442
Q9WTR6	GO:0005886	C	C	1	0.9999993341843442
Q9WTR6	GO:0033029	P	P	1	0.9999993341843442
Q9WTR6	GO:0048021	P	P	1	0.9999993341843442
Q9WTR6	GO:1904717	P	P	1	0.9999993341843442
Q9WTR6	GO:0090461	P	P	1	0.9999993341843442
Q9WTR6	GO:0070527	P	P	1	0.9999993341843442
Q9WTR6	GO:0021591	P	P	1	0.9999993341843442
Q9WTR6	GO:0008542	P	P	1	0.9999993341843442
Q9WTR6	GO:0051223	P	P	1	0.9999993341843442
Q9WTR6	GO:2000211	P	P	1	0.9999993341843442
Q9WTR6	GO:0042127	P	P	1	0.9999993341843442
Q9WTR6	GO:0097449	C	C	1	0.9999993341843442
Q9WTR6	GO:0045177	C	C	1	0.9999993341843442
Q9WTR6	GO:0021756	P	P	1	0.9999993341843442
Q8BPZ8	GO:0031593	F	F	1	0.6263756827555313
Q8BPZ8	GO:0070531	C	C	1	0.6263756827555313
Q8BPZ8	GO:0045739	P	P	1	0.6263756827555313
Q8BPZ8	GO:0006302	P	P	1	0.6263756827555313
Q8BPZ8	GO:0005634	C	C	1	0.6263756827555313
Q8BPZ8	GO:0007095	P	P	1	0.6263756827555313
Q8BPZ8	GO:0016604	C	C	1	0.6263756827555313
Q8BPZ8	GO:0010212	P	P	1	0.6263756827555313
Q9DBI0	GO:0045944	P	P	1	0.9999991893926874
Q9DBI0	GO:0006879	P	P	1	0.9999991893926874
Q9DBI0	GO:0000122	P	P	1	0.9999991893926874
Q9DBI0	GO:0030514	P	P	1	0.9999991893926874
Q9DBI0	GO:0005886	C	C	1	0.9999991893926874
P49710	GO:0045944	P	P	1	0.9999991032476028
P49710	GO:0008284	P	P	1	0.9999991032476028
P49710	GO:0000122	P	P	1	0.9999991032476028
P49710	GO:0005737	C	C	1	0.9999991032476028
P49710	GO:0009725	P	P	1	0.9999991032476028
P49710	GO:0030218	P	P	1	0.9999991032476028
P49710	GO:0005634	C	C	1	0.9999991032476028
P49710	GO:0045651	P	P	1	0.9999991032476028
P49710	GO:0017124	F	F	1	0.9999991032476028
P49710	GO:0030854	P	P	1	0.9999991032476028
Q03401	GO:0005576	C	C	1	0.5313872681432977
Q03401	GO:0042581	C	C	1	0.5313872681432977
Q9R098	GO:0005791	C	C	1	0.9999992838415356
Q9R098	GO:0005737	C	C	1	0.9999992838415356
Q923W1	GO:0036261	P	P	1	0.6109474578403846
Q923W1	GO:0005829	C	C	1	0.6109474578403846
Q923W1	GO:0005634	C	C	1	0.6109474578403846
Q923W1	GO:0071164	F	F	1	0.6109474578403846
Q923W1	GO:0005737	C	C	1	0.6109474578403846
Q6DFW4	GO:0051117	F	F	1	0.8052912727619012
Q6DFW4	GO:0005654	C	C	1	0.8052912727619012
Q6DFW4	GO:0070761	C	C	1	0.8052912727619012
Q6DFW4	GO:0005730	C	C	1	0.8052912727619012
Q6DFW4	GO:0015030	C	C	1	0.8052912727619012
Q6DFW4	GO:0001094	F	F	1	0.8052912727619012
Q6DFW4	GO:0031428	C	C	1	0.8052912727619012
Q6DFW4	GO:0030515	F	F	1	0.8052912727619012
Q6DFW4	GO:0005829	C	C	1	0.8052912727619012
Q6DFW4	GO:0048254	P	P	1	0.8052912727619012
Q6DFW4	GO:0001650	C	C	1	0.8052912727619012
Q6DFW4	GO:0032040	C	C	1	0.8052912727619012
Q8CJC5	GO:0016567	P	P	1	0.9999962642277695
Q8CJC5	GO:0061630	F	F	1	0.9999962642277695
Q9JHI5	GO:0005759	C	C	1	0.8698367705216231
Q9JHI5	GO:0031966	C	C	1	0.8698367705216231
Q9JHI5	GO:0006552	P	P	1	0.8698367705216231
Q9JHI5	GO:0008470	F	F	1	0.8698367705216231
Q9JHI5	GO:0042802	F	F	1	0.8698367705216231
Q8BLH5	GO:0005783	C	C	1	0.4744814607360047
Q8BLH5	GO:0004298	F	F	1	0.4744814607360047
Q8BLH5	GO:0006508	P	P	1	0.4744814607360047
Q8BLH5	GO:0005737	C	C	1	0.4744814607360047
Q8BU25	GO:0005576	C	C	1	0.4769304556968272
Q8BU25	GO:0005509	F	F	1	0.4769304556968272
Q63934	GO:0090259	P	P	1	0.9999989496616308
Q63934	GO:0002039	F	F	1	0.9999989496616308
Q63934	GO:0045944	P	P	1	0.9999989496616308
Q63934	GO:0000122	P	P	1	0.9999989496616308
Q63934	GO:0045672	P	P	1	0.9999989496616308
Q63934	GO:0005737	C	C	1	0.9999989496616308
Q63934	GO:0032869	P	P	1	0.9999989496616308
Q63934	GO:0045773	P	P	1	0.9999989496616308
Q63934	GO:0048675	P	P	1	0.9999989496616308
Q63934	GO:0007605	P	P	1	0.9999989496616308
Q63934	GO:1990841	F	F	1	0.9999989496616308
Q63934	GO:1990791	P	P	1	0.9999989496616308
Q63934	GO:0007409	P	P	1	0.9999989496616308
Q63934	GO:0060041	P	P	1	0.9999989496616308
Q63934	GO:0005634	C	C	1	0.9999989496616308
Q63934	GO:0000791	C	C	1	0.9999989496616308
Q63934	GO:0031290	P	P	1	0.9999989496616308
Q63934	GO:0007507	P	P	1	0.9999989496616308
Q63934	GO:0071345	P	P	1	0.9999989496616308
Q63934	GO:0050885	P	P	1	0.9999989496616308
Q63934	GO:0046326	P	P	1	0.9999989496616308
Q63934	GO:1902870	P	P	1	0.9999989496616308
Q63934	GO:0001228	F	F	1	0.9999989496616308
Q63934	GO:1904178	P	P	1	0.9999989496616308
Q63934	GO:0030182	P	P	1	0.9999989496616308
Q63934	GO:0001227	F	F	1	0.9999989496616308
Q9WV80	GO:0030512	P	P	1	0.9999991655255352
Q9WV80	GO:0043197	C	C	1	0.9999991655255352
Q9WV80	GO:0031175	P	P	1	0.9999991655255352
Q9WV80	GO:0014069	C	C	1	0.9999991655255352
Q9WV80	GO:0005769	C	C	1	0.9999991655255352
Q9WV80	GO:0099092	C	C	1	0.9999991655255352
Q9WV80	GO:0098793	C	C	1	0.9999991655255352
Q9WV80	GO:0098999	C	C	1	0.9999991655255352
Q9WV80	GO:0048471	C	C	1	0.9999991655255352
Q9CWQ8	GO:0034618	F	F	1	0.6019581449640574
Q9CWQ8	GO:1903577	P	P	1	0.6019581449640574
Q9CWQ8	GO:0005829	C	C	1	0.6019581449640574
Q9CWQ8	GO:1904262	P	P	1	0.6019581449640574
Q9CWQ8	GO:0042802	F	F	1	0.6019581449640574
Q8VHI5	GO:0005539	F	F	1	0.9999991445692864
Q8VHI5	GO:0030198	P	P	1	0.9999991445692864
Q8VHI5	GO:0021510	P	P	1	0.9999991445692864
Q8VHI5	GO:0010811	P	P	1	0.9999991445692864
Q8VHI5	GO:0005614	C	C	1	0.9999991445692864
Q5NCQ5	GO:0017183	P	P	1	0.999999157
Q5NCQ5	GO:0090560	F	F	1	0.999999157
Q91W90	GO:0003756	F	F	1	0.9999990160647836
Q91W90	GO:0015035	F	F	1	0.9999990160647836
Q91W90	GO:0005788	C	C	1	0.9999990160647836
Q99MX0	GO:0005829	C	C	1	0.5275661684690033
Q9CZJ1	GO:0005615	C	C	1	0.6623799857411492
Q9CZJ1	GO:0005730	C	C	1	0.6623799857411492
Q9CZJ1	GO:0043065	P	P	1	0.6623799857411492
Q9CZJ1	GO:0032040	C	C	1	0.6623799857411492
Q9CZJ1	GO:0007399	P	P	1	0.6623799857411492
Q9CZJ1	GO:0005737	C	C	1	0.6623799857411492
Q91XS1	GO:0046856	P	P	1	0.9525755601507968
Q91XS1	GO:0004722	F	F	1	0.9525755601507968
Q91XS1	GO:0016020	C	C	1	0.9525755601507968
Q91XS1	GO:0052629	F	F	1	0.9525755601507968
Q91XS1	GO:0019903	F	F	1	0.9525755601507968
Q91XS1	GO:0004438	F	F	1	0.9525755601507968
Q9JI91	GO:0030018	C	C	1	0.9999993673298544
Q9JI91	GO:0030674	F	F	1	0.9999993673298544
Q9JI91	GO:0030274	F	F	1	0.9999993673298544
Q9JI91	GO:0030017	C	C	1	0.9999993673298544
Q9JI91	GO:0030374	F	F	1	0.9999993673298544
Q9JI91	GO:0006936	P	P	1	0.9999993673298544
Q9JI91	GO:0005865	C	C	1	0.9999993673298544
Q9JI91	GO:0072659	P	P	1	0.9999993673298544
Q9JI91	GO:0055013	P	P	1	0.9999993673298544
Q9JI91	GO:0051015	F	F	1	0.9999993673298544
Q9JI91	GO:2001137	P	P	1	0.9999993673298544
Q9JI91	GO:2001259	P	P	1	0.9999993673298544
Q9JI91	GO:0044325	F	F	1	0.9999993673298544
Q9QXV8	GO:0008285	P	P	1	0.9999977124602852
Q9QXV8	GO:0043066	P	P	1	0.9999977124602852
Q9QXV8	GO:0060541	P	P	1	0.9999977124602852
Q9QXV8	GO:0030512	P	P	1	0.9999977124602852
Q9QXV8	GO:0031345	P	P	1	0.9999977124602852
Q9QXV8	GO:0046580	P	P	1	0.9999977124602852
Q9QXV8	GO:0030324	P	P	1	0.9999977124602852
Q9QXV8	GO:0045165	P	P	1	0.9999977124602852
Q9QXV8	GO:0007605	P	P	1	0.9999977124602852
Q9QXV8	GO:0005829	C	C	1	0.9999977124602852
Q9QXV8	GO:0051387	P	P	1	0.9999977124602852
Q9QXV8	GO:0070373	P	P	1	0.9999977124602852
Q9QXV8	GO:0060437	P	P	1	0.9999977124602852
Q9QXV8	GO:0042472	P	P	1	0.9999977124602852
